"AnnualCrops","BuiltUp","ConsolidatedBarren","NaturalGrassland","NaturalWoodedLand","PermanentCrops","PlantedForest","Shrubs","UnconsolidatedBarren","Waterbodies","Wetlands","SiteID","MajorityClass1"
0.579031661944068,19.391400763829,1.39213995318467,36.9225083158803,0.874707404213379,0.18479733891832,0.0246396451891093,18.9109276826414,0.332635210052975,0,21.3872120241469,"s2lam022_230707","NaturalGrassland"
0.0493279072635343,6.93057097052658,13.0842274016525,13.9721297323961,0.17264767542237,0.0123319768158836,0,63.9412997903564,1.70181280059193,0,0.135651744974719,"s2lam022_230714","Shrubs"
0.696430792190026,0.52232309414252,0.236289018778759,32.6451933839075,0.0870538490237533,0,0,64.1338142022137,1.31824399950255,0,0.360651660241264,"s2lam022_230726","Shrubs"
0,0.0123426314490249,19.2174771661318,14.2804245865218,0.0740557886941496,0,0,66.1318193038756,0,0,0.283880523327573,"s2lam022_230808","Shrubs"
1.12526276740448,0.111289724248794,2.01558056139483,29.8132805737604,0,0,0,64.4862124397181,0,0,2.44837393347348,"s2lam022_231010","Shrubs"
2.05115531941184,9.21784258000741,4.55949586062029,36.4388978129248,0.210058074879526,0.0123563573458544,0.0123563573458544,24.4532311874459,6.66007660941554,0,16.384529840603,"s2lam022_231019","NaturalGrassland"
0.0247647350173353,0,31.1045071817732,3.12035661218425,2.09262010896483,0,0,59.3486874690441,0,0,4.30906389301634,"s2lam022_231106","Shrubs"
0.024975024975025,0.0124875124875125,2.26023976023976,54.8576423576424,4.52047952047952,0.0124875124875125,0.699300699300699,35.1148851148851,0,0,2.4975024975025,"s2lam023_230712","NaturalGrassland"
4.44609114486847,0.0864517722613314,0,50.0802766456712,0.061751265900951,0.111152278621712,0,44.0533530937384,0.172903544522663,0,0.988020254415215,"s2lam023_230727","NaturalGrassland"
0.800689825080069,3.27666913032767,0.344912540034491,43.2126139443213,9.65755112096575,2.64843557526484,4.97659522049766,14.0921409214092,1.24414880512441,0,19.7462429169746,"s2lam023_230810","NaturalGrassland"
0,7.53591429267105,6.67153640126613,1.72875578280984,3.8836133430728,0,0,80.1801801801802,0,0,0,"s2lam023_231010","Shrubs"
6.23306233062331,1.18255728011826,7.67430401576743,9.12786400591279,2.36511456023651,0.5420054200542,0,43.2372505543237,0.160137965016014,0,29.4777038679478,"s2lam023_231028","Shrubs"
0,15.1500306184936,2.06981016533987,0.440906307409675,22.7434170238824,0,0,46.3441518677281,0.685854255970606,0,12.5658297611758,"s2lam023_231117","Shrubs"
1.24093869025679,11.0210099520826,0,0.454601302371299,6.3889912765696,0.909202604742597,0,33.7387885489618,0,0,46.2464676250154,"s2lam024_230808","Wetlands"
1.65923724616147,6.81030212976721,15.4903417533432,0.718177315502724,4.25953442298167,1.6468548786528,0.458147597820703,66.691431401684,0.0247647350173353,0,2.24120851906885,"s2lam024_230822","Shrubs"
0.123198225945546,2.46396451891093,1.97117161512874,6.84982136257238,29.3827768880128,0.0246396451891093,0.18479733891832,43.2425773068868,0.110878403350992,0,15.6461746950844,"s2lam025_230721","Shrubs"
0.110633066994468,4.05654578979717,0.454824830977259,24.7449293177628,30.620774431469,0.282728948985864,10.7437000614628,25.3226797787339,0,0,3.66318377381684,"s2lam025_230815","NaturalWoodedLand"
